,tradeCount,tradeTime,price,dex,signature
4123,2.0,1652978910.0,228000000000.0,magiceden,5W1LX1EydmUd1KC8tbJcTndSUcBHPDHjEYVyEm7SNe4syCwmeV2ZqnNwQYDr5mdv7QvhPGjwJMYkAv8KFY4JwrP9
4124,2.0,1655204255.0,94000000000.0,magiceden,5UR8kppcz9FD4XoEDpdRdAtm8tVUa8bHCuNkDgh3CpeGKWMVi2TLEXCSTepU5aqc7HJNhZvSDSuMyhE7o1fytBiW
4125,1.0,1651015881.0,27500000000.0,magiceden,32aDMq5KVT2DbuawaPkxZgzrQuYHxZoT793cug1oeR18piAQLs9aZFrLX3pX91Ts58LGZdpdpoVjH6FXxFv82wSB
4126,1.0,1651947063.0,189990000000.0,magiceden,5EmmCsPEa2PGXpa7Yn2uYEpP3Vm6tyYpcSw1sxdr3U5RczgVt86yZPg4rnoRy2S47JPwRviq5kyDuUaj71bzUrPV
4127,1.0,1651207283.0,84900000000.0,magiceden,45MmCsKBvDUret7b5n1cSbajMhLxuh1dBxpizgwjy4UjZDGzcjZcs85AgSN3jsUgtEGvz5S9JREA4d73dkr2UrxC
4128,2.0,1651016411.0,25000000000.0,magiceden,5332Nwy2AqDtZyJvdz6ynE97nxKJ6NpSf5fmms6xM6FkxKp8Exb66UFJyJqUyv7e7JU6XaLoToCub3cfrKnCgxnv
4129,4.0,1651503350.0,68500000000.0,magiceden,4QDreysgLk4Wt5QkB8y6PGMGDzB9GsJEoSqmABCPWtM4MdufCFX1Xz1phAmmjmBCmVHConkTFWCqFdh7fGZ6QRqe
4130,1.0,1651336321.0,105000000000.0,magiceden,5ZSpSFd4ToY9LhMd9fv8SpxGwd2bkwy27N7HYNX5YGB1oYttvCsXNpfr7XLNfpG1aZgGLXL9V8xAYHbsD5dY84K4
4131,5.0,1651933541.0,160000000000.0,magiceden,k2kiwm8RzUPJ69aLZfCLuM5H3Q8zsDyyEDmgpn8eopsD4ptMwmQJKhvxXLaPtbrcLMcBdcoQmkN8EdrrUWs3nyz
4132,3.0,1653949712.0,150000000000.0,magiceden,QCBsqLUEvEQYF4dPzhCiWhVyQsrJGwu6BovJSmBDPU9nc3RHLXFcNdfN5thtaYHqSxGmQ9BAKjj2xi45z5smWYi
4133,2.0,1651474753.0,100000000000.0,magiceden,5NFj2YDX2ER67WsynarXQ4uZdUtkZB5nwizRHzk3dUHKwbdGDEiQU6rgrFifiyjUMjwGckL8YFAuetszES1n1iD4
4134,2.0,1651566814.0,109000000000.0,magiceden,Y3mUwWxk9Fcwxmev7nZaKCAwetevQZLYgxocC2WhGkuNLzFmUM7s5a9FbREcgXSHNGxMAWE5DiaWtPL1awYVkfB
4135,2.0,1651009051.0,14500000000.0,magiceden,2zg9xoQ2Dzb29c6En7SYwqETSHdudq4usY6eCPJ3wN4F1Risysut3FgknupAzjjxhPyZr8GcubZXpjRp2xbqjg3D
4136,2.0,1651015248.0,27770000000.0,magiceden,JPrNkS2Vnb1uQnPMJWoMzDsUfJrR8CY9RqFrFv58So6BZjRiEWXWqU2PtKcUG6v9Pq4BhrWvWUFBC28cAWxJpir
4137,1.0,1651009556.0,15000000000.0,magiceden,4kM1gCy8jGQWmzDnHc5nwfcudG4Af2VA4VjiTeDWPZWx9yuRDQLdDz9sbV9Su82D85byaR1tSqCgRN1yP96BS5NK
4138,2.0,1651194168.0,92690000000.0,magiceden,4p8JAo5LxRxA2yqqYFqW66N41JWMGyp8zx1cydYQkLXNTrzbqqUoXe3UuwqGgknNXtzMCPnsYP9fisYtXkaK9Fde
4139,2.0,1653385829.0,185000000000.0,magiceden,VGihuGsUvEaZCJFQiYyJbL9kkpjwBRM5Q4mdbdjwmQMMaEaUW27q3UEmNkgEL1YAGqomHnU3q1hj6bwhsnfRFB9
4140,1.0,1651690646.0,109000000000.0,magiceden,4HhTocKm9vV9qNABnmsCQ4XMuLNWiaaZcyQ7R8ZCXu3yNw2TmsLA8Ab28x7QQ418tRNxeSMmP1iDawWEpcgEW81J
4141,1.0,1651101448.0,47790000000.0,magiceden,4iGLY9Qo4jJDBNWQKqEeVP4EJway5RW9Z92iTGPdsrhKQEsqNMP5kGwzSbiQcHCuVdY1kaNXzSeLhssbJx7PpP1s
4142,7.0,1653180638.0,200000000000.0,magiceden,RbKRRHDdRcE31hZBgLJN2evfmZ2UxZegmqXzK42cJ4wYdDQxHTTyizqqoh1BJvFmGYiZA65pbuYwN1hyDXKyxH7
4143,1.0,1651271492.0,175000000000.0,magiceden,4HVVofaZcTJdwPSZcvVkYAXgbPcpYgSPEMb7vzY1GqcyN2meA6C4SvWPypsoUVaNUfRtRSWNo6xDhojEGNHgaMDg
4144,4.0,1653557420.0,160000000000.0,magiceden,5om6wDRF9pfVqZDuYQmxQCuhRfJgLqiJr71N7Xr5uhb7CUfydxh4aZefaAegxCvPNBwJboJTk91rRxj2zhr3ZZUh
4145,1.0,1651512116.0,118000000000.0,magiceden,bKPu7BFxEReM4n5BHAroUxUPGgEoVm5TqkMDzn29BHk4QY9wJFY5A4Tvjid35LfmHn7TnLDq1FF5JQNPRhWGetW
4146,2.0,1651225131.0,135000000000.0,magiceden,5Bgr6gFM45WefuvqHzbxDQmwGwiPEQvZ8pzTjUVAzP8m8Vk9V2oZVHxc6P21HTeTfn8ckyMUpNdxhZNTwQxXDcAm
4147,2.0,1653785147.0,155000000000.0,magiceden,4H3ZcrwurDs8FWXHjJwENER2whivwXGU1QXJrBXe3v2yaC5ETKK7dKihsTogRYEASAGy3aNvzBofLRKBAdXw4fxe
4148,3.0,1653157223.0,217000000000.0,magiceden,2qWFZMwkKDM7N2jf4Pfjm4wiZoqL8cffeUABP1kiawWjdJHYCALJr1phV9HFAsap7EWBy4UdqQz8Y6jgUhBUVoDA
4149,3.0,1651800031.0,132000000000.0,magiceden,2ibisEjmzJVnuag4VywKGSgyLXQYAJvxCtDBhgXqMiekE434pdj7sHiB8VuPJo85jmBPUu6ehvdUcQy5j2xPY1UN
4150,1.0,1651009384.0,11800000000.0,magiceden,2RGRN3pFuEqzefus5nmt18LDHDd7tyn3jLdCwg7UxoqSd1iC2kXgCZ5tPzVhgc4X2pWc6mjoZQ2D8xFUYJ9sPSmy
4151,1.0,1651068662.0,59000000000.0,magiceden,21bGBHHGpbpCuCwVPjun1zr5V1CZZVJChaojcgE8KXi8KinNfC26KkLR7enxxSB66NtYVMnMGU6qqkskPE6G3Uah
4152,1.0,1651466246.0,114206900000.0,magiceden,257FwXowgQLVQRUUebcAx8YSrQScpP8rwoFdN9nCyvJjYmhdpkiKYpHLseTzBo43TSNc4EKqAr1Ahe9YYm41UMGx
4153,1.0,1651006408.0,15000000000.0,magiceden,5QzoHwJVx72jHwrx1nzjmZPPWn2e3k6hAGU4c2suCzkFyAQT76wAracVxFPwHJb6wnjiZCWMvtKVaQH5Q3mWfXGf
4154,1.0,1652679514.0,249000000000.0,magiceden,3xV3RMEBUB8qDqm6Y71PU1vC3As4yRxJWfY4acYdDf6ypznJHgposwZ89DRErYmo661K53idpm15pr8JWNcTHEBx
4155,2.0,1653999988.0,146000000000.0,magiceden,E5G8Bqq6Uwvx2AFFzPD864Nr2gc92xYNR93APGTSCigrVEpjceb1sjLvFVDL5E6MqatZPC9XirBSdePE3pxNYt6
4156,2.0,1651210551.0,110000000000.0,magiceden,5T4hduUVTz4c94rAVUccv89ZBwvC6SAtrCuMW5hbKeNHPeWsqt5WhT2ee29VBGGERPZJLM3qqEctrre7tPthovP9
4157,1.0,1651139684.0,369000000000.0,magiceden,2v3b1AwtpM6Vrgb4efSQGqzuVpjLqVNU6SaYeRufF3KSt7esJxz4jNjJi1vAMaKCDbW2BzrA8NFdkiWJKc6VEc2z
4158,2.0,1651504040.0,66000000000.0,magiceden,27ZZPDWuABoRJHF2phgC58xEUnfg99knVenxQemLn8ypgbMWGV9y9z3cxA9YYzj8SAfA1XSrJn7gC6mmDURLihPP
4159,1.0,1651283228.0,299000000000.0,magiceden,2r5oK8a61BArNGYbp1JHMhzwZYk3XTrYd7eJzizzVW3PM4kfESkjcZnm17KuryR5f82uB7JZNhKaDvzCzWXbwdyy
4160,1.0,1651006298.0,11000000000.0,magiceden,5RGeHdKMYSNq3q9q3cQWYyFvBopFH8x5GotbRAG9n7WgA4NWL33JaZ5NiBvNJHLa1WLMf2u9ELwt9gVrQnEjgPdm
4161,2.0,1651007663.0,16000000000.0,magiceden,5V4pSmbYXyLDCXwvhrnriSJ7YGCz75TQ14M1dWZp99tbFpxGaTghi5FHS6rcinrTDVyuvA6AN3bSR33t9W9SD4gF
4162,2.0,1651023027.0,32000000000.0,magiceden,4NWiLAMm97dL95qwjQExJkqdwYg62NieRepEg4Utbap6P3njhxVHEp5wcfzGFXZfXajnTHSaRr59MVnDcMug24go
4163,3.0,1654795340.0,190000000000.0,magiceden,5p3g8SbiQXXzNefZYJ33cFYGAJnJ7SD8UMtagMowQwdFuDFd1vE2aYEFFPmB3txJ1MhtWX5bDHhTGuupjjzSY139
4164,4.0,1655097477.0,85000000000.0,magiceden,2VwW7aHAv4wYRM4Wi1uFm56o94oNPowxFt5JyzXb6d4FrPZNFEQcY6Hi7VBwBtrpxNte6xJvZ9bn1kbN8hwmFyus
4165,5.0,1654234892.0,178000000000.0,metaplex_auction_opensea,3eZ1wJ5ovWQbyEiWtJfSxDgbcFHhrHaZ1gX8TVWBv67hBYFrsq1jnsx7TWwoeHSAHXicJDXcX9J4VxM5QaAJBeJ1
4166,2.0,1651008236.0,13800000000.0,magiceden,5YmYCjStaKGK78ds8phDsCxYXjy9MtNsAywNerxwZHoeJudREkYsfxQ4hBEMr57q1Bamksg6SCqPb2mEf89UGGd4
4167,2.0,1654618698.0,198000000000.0,magiceden,3iMpsZEdJW6hW8FRhhj9PCGqTF9iLeER4jbVMx4TvoCUcoT91tk28A4RRqTMzq3aeAN6EMVbRcne8ARxrQFDRaNe
4168,5.0,1655210260.0,99000000000.0,metaplex_auction_opensea,4rKzoTvbmXUECTkZH99Zyoh4WHfMaoZkVrsWRHb2zuynDMPP1wZ7LNnvD5KVjNJS2Yxmtk8NLSk47CvhjJ29P95w
4169,1.0,1653243154.0,249000000000.0,magiceden,2fK4xJHRe1iwyT5EQE1DkcfAYpJ6rYX8BStE2nmkzcxV9zoL42RuhXCURbfm8hdMam2mxJ7ZAxaagRN9S2ZmA6Fz
4170,4.0,1655173963.0,90000000000.0,magiceden,29qxa5caPM4iq2Mueqg9WJVRYcUQF6KbEAgi55FZvXEgPTdTjWRbqmpYu5jsGWzv8se7c6PS6keud8xWHBNzkMnQ
4171,2.0,1651405034.0,180000000000.0,magiceden,GSZSyhGacYR8vuRDxQRoGPtokSLenoGyjUXutMuDx1HsF2Cu2h7pUtc2T4dVy6tijkwNUQSCHYyb9MXkJsbsoWC
4172,2.0,1652978910.0,228000000000.0,magiceden,5W1LX1EydmUd1KC8tbJcTndSUcBHPDHjEYVyEm7SNe4syCwmeV2ZqnNwQYDr5mdv7QvhPGjwJMYkAv8KFY4JwrP9
4173,2.0,1655204255.0,94000000000.0,magiceden,5UR8kppcz9FD4XoEDpdRdAtm8tVUa8bHCuNkDgh3CpeGKWMVi2TLEXCSTepU5aqc7HJNhZvSDSuMyhE7o1fytBiW
4174,1.0,1651015881.0,27500000000.0,magiceden,32aDMq5KVT2DbuawaPkxZgzrQuYHxZoT793cug1oeR18piAQLs9aZFrLX3pX91Ts58LGZdpdpoVjH6FXxFv82wSB
4175,1.0,1651947063.0,189990000000.0,magiceden,5EmmCsPEa2PGXpa7Yn2uYEpP3Vm6tyYpcSw1sxdr3U5RczgVt86yZPg4rnoRy2S47JPwRviq5kyDuUaj71bzUrPV
4176,1.0,1651207283.0,84900000000.0,magiceden,45MmCsKBvDUret7b5n1cSbajMhLxuh1dBxpizgwjy4UjZDGzcjZcs85AgSN3jsUgtEGvz5S9JREA4d73dkr2UrxC
4177,2.0,1651016411.0,25000000000.0,magiceden,5332Nwy2AqDtZyJvdz6ynE97nxKJ6NpSf5fmms6xM6FkxKp8Exb66UFJyJqUyv7e7JU6XaLoToCub3cfrKnCgxnv
4178,4.0,1651503350.0,68500000000.0,magiceden,4QDreysgLk4Wt5QkB8y6PGMGDzB9GsJEoSqmABCPWtM4MdufCFX1Xz1phAmmjmBCmVHConkTFWCqFdh7fGZ6QRqe
4179,1.0,1651336321.0,105000000000.0,magiceden,5ZSpSFd4ToY9LhMd9fv8SpxGwd2bkwy27N7HYNX5YGB1oYttvCsXNpfr7XLNfpG1aZgGLXL9V8xAYHbsD5dY84K4
4180,5.0,1651933541.0,160000000000.0,magiceden,k2kiwm8RzUPJ69aLZfCLuM5H3Q8zsDyyEDmgpn8eopsD4ptMwmQJKhvxXLaPtbrcLMcBdcoQmkN8EdrrUWs3nyz
4181,3.0,1653949712.0,150000000000.0,magiceden,QCBsqLUEvEQYF4dPzhCiWhVyQsrJGwu6BovJSmBDPU9nc3RHLXFcNdfN5thtaYHqSxGmQ9BAKjj2xi45z5smWYi
4182,2.0,1651474753.0,100000000000.0,magiceden,5NFj2YDX2ER67WsynarXQ4uZdUtkZB5nwizRHzk3dUHKwbdGDEiQU6rgrFifiyjUMjwGckL8YFAuetszES1n1iD4
4183,2.0,1651566814.0,109000000000.0,magiceden,Y3mUwWxk9Fcwxmev7nZaKCAwetevQZLYgxocC2WhGkuNLzFmUM7s5a9FbREcgXSHNGxMAWE5DiaWtPL1awYVkfB
4184,2.0,1651009051.0,14500000000.0,magiceden,2zg9xoQ2Dzb29c6En7SYwqETSHdudq4usY6eCPJ3wN4F1Risysut3FgknupAzjjxhPyZr8GcubZXpjRp2xbqjg3D
4185,2.0,1651015248.0,27770000000.0,magiceden,JPrNkS2Vnb1uQnPMJWoMzDsUfJrR8CY9RqFrFv58So6BZjRiEWXWqU2PtKcUG6v9Pq4BhrWvWUFBC28cAWxJpir
4186,1.0,1651009556.0,15000000000.0,magiceden,4kM1gCy8jGQWmzDnHc5nwfcudG4Af2VA4VjiTeDWPZWx9yuRDQLdDz9sbV9Su82D85byaR1tSqCgRN1yP96BS5NK
4187,2.0,1651194168.0,92690000000.0,magiceden,4p8JAo5LxRxA2yqqYFqW66N41JWMGyp8zx1cydYQkLXNTrzbqqUoXe3UuwqGgknNXtzMCPnsYP9fisYtXkaK9Fde
4188,2.0,1653385829.0,185000000000.0,magiceden,VGihuGsUvEaZCJFQiYyJbL9kkpjwBRM5Q4mdbdjwmQMMaEaUW27q3UEmNkgEL1YAGqomHnU3q1hj6bwhsnfRFB9
4189,1.0,1651690646.0,109000000000.0,magiceden,4HhTocKm9vV9qNABnmsCQ4XMuLNWiaaZcyQ7R8ZCXu3yNw2TmsLA8Ab28x7QQ418tRNxeSMmP1iDawWEpcgEW81J
4190,1.0,1651101448.0,47790000000.0,magiceden,4iGLY9Qo4jJDBNWQKqEeVP4EJway5RW9Z92iTGPdsrhKQEsqNMP5kGwzSbiQcHCuVdY1kaNXzSeLhssbJx7PpP1s
4191,7.0,1653180638.0,200000000000.0,magiceden,RbKRRHDdRcE31hZBgLJN2evfmZ2UxZegmqXzK42cJ4wYdDQxHTTyizqqoh1BJvFmGYiZA65pbuYwN1hyDXKyxH7
4192,1.0,1651271492.0,175000000000.0,magiceden,4HVVofaZcTJdwPSZcvVkYAXgbPcpYgSPEMb7vzY1GqcyN2meA6C4SvWPypsoUVaNUfRtRSWNo6xDhojEGNHgaMDg
4193,4.0,1653557420.0,160000000000.0,magiceden,5om6wDRF9pfVqZDuYQmxQCuhRfJgLqiJr71N7Xr5uhb7CUfydxh4aZefaAegxCvPNBwJboJTk91rRxj2zhr3ZZUh
4194,1.0,1651512116.0,118000000000.0,magiceden,bKPu7BFxEReM4n5BHAroUxUPGgEoVm5TqkMDzn29BHk4QY9wJFY5A4Tvjid35LfmHn7TnLDq1FF5JQNPRhWGetW
4195,2.0,1651225131.0,135000000000.0,magiceden,5Bgr6gFM45WefuvqHzbxDQmwGwiPEQvZ8pzTjUVAzP8m8Vk9V2oZVHxc6P21HTeTfn8ckyMUpNdxhZNTwQxXDcAm
4196,2.0,1653785147.0,155000000000.0,magiceden,4H3ZcrwurDs8FWXHjJwENER2whivwXGU1QXJrBXe3v2yaC5ETKK7dKihsTogRYEASAGy3aNvzBofLRKBAdXw4fxe
4197,3.0,1653157223.0,217000000000.0,magiceden,2qWFZMwkKDM7N2jf4Pfjm4wiZoqL8cffeUABP1kiawWjdJHYCALJr1phV9HFAsap7EWBy4UdqQz8Y6jgUhBUVoDA
4198,3.0,1651800031.0,132000000000.0,magiceden,2ibisEjmzJVnuag4VywKGSgyLXQYAJvxCtDBhgXqMiekE434pdj7sHiB8VuPJo85jmBPUu6ehvdUcQy5j2xPY1UN
4199,2.0,1651233300.0,119500000000.0,magiceden,61eVpuyvm3qKbsZYAj5bHs7LDGt7ZpRwdzyAQKmz8J4uL727B3NerEB4uWD3U6x6oz6XJ1cSFKdsS6d9khJ7WxB6
4200,1.0,1651068662.0,59000000000.0,magiceden,21bGBHHGpbpCuCwVPjun1zr5V1CZZVJChaojcgE8KXi8KinNfC26KkLR7enxxSB66NtYVMnMGU6qqkskPE6G3Uah
4201,1.0,1651466246.0,114206900000.0,magiceden,257FwXowgQLVQRUUebcAx8YSrQScpP8rwoFdN9nCyvJjYmhdpkiKYpHLseTzBo43TSNc4EKqAr1Ahe9YYm41UMGx
4202,1.0,1651006408.0,15000000000.0,magiceden,5QzoHwJVx72jHwrx1nzjmZPPWn2e3k6hAGU4c2suCzkFyAQT76wAracVxFPwHJb6wnjiZCWMvtKVaQH5Q3mWfXGf
4203,1.0,1652679514.0,249000000000.0,magiceden,3xV3RMEBUB8qDqm6Y71PU1vC3As4yRxJWfY4acYdDf6ypznJHgposwZ89DRErYmo661K53idpm15pr8JWNcTHEBx
4204,2.0,1653999988.0,146000000000.0,magiceden,E5G8Bqq6Uwvx2AFFzPD864Nr2gc92xYNR93APGTSCigrVEpjceb1sjLvFVDL5E6MqatZPC9XirBSdePE3pxNYt6
4205,2.0,1651210551.0,110000000000.0,magiceden,5T4hduUVTz4c94rAVUccv89ZBwvC6SAtrCuMW5hbKeNHPeWsqt5WhT2ee29VBGGERPZJLM3qqEctrre7tPthovP9
4206,1.0,1651139684.0,369000000000.0,magiceden,2v3b1AwtpM6Vrgb4efSQGqzuVpjLqVNU6SaYeRufF3KSt7esJxz4jNjJi1vAMaKCDbW2BzrA8NFdkiWJKc6VEc2z
4207,2.0,1651504040.0,66000000000.0,magiceden,27ZZPDWuABoRJHF2phgC58xEUnfg99knVenxQemLn8ypgbMWGV9y9z3cxA9YYzj8SAfA1XSrJn7gC6mmDURLihPP
4208,1.0,1651283228.0,299000000000.0,magiceden,2r5oK8a61BArNGYbp1JHMhzwZYk3XTrYd7eJzizzVW3PM4kfESkjcZnm17KuryR5f82uB7JZNhKaDvzCzWXbwdyy
4209,1.0,1651006298.0,11000000000.0,magiceden,5RGeHdKMYSNq3q9q3cQWYyFvBopFH8x5GotbRAG9n7WgA4NWL33JaZ5NiBvNJHLa1WLMf2u9ELwt9gVrQnEjgPdm
4210,2.0,1651007663.0,16000000000.0,magiceden,5V4pSmbYXyLDCXwvhrnriSJ7YGCz75TQ14M1dWZp99tbFpxGaTghi5FHS6rcinrTDVyuvA6AN3bSR33t9W9SD4gF
4211,2.0,1651023027.0,32000000000.0,magiceden,4NWiLAMm97dL95qwjQExJkqdwYg62NieRepEg4Utbap6P3njhxVHEp5wcfzGFXZfXajnTHSaRr59MVnDcMug24go
4212,3.0,1654795340.0,190000000000.0,magiceden,5p3g8SbiQXXzNefZYJ33cFYGAJnJ7SD8UMtagMowQwdFuDFd1vE2aYEFFPmB3txJ1MhtWX5bDHhTGuupjjzSY139
4213,4.0,1655097477.0,85000000000.0,magiceden,2VwW7aHAv4wYRM4Wi1uFm56o94oNPowxFt5JyzXb6d4FrPZNFEQcY6Hi7VBwBtrpxNte6xJvZ9bn1kbN8hwmFyus
4214,5.0,1654234892.0,178000000000.0,metaplex_auction_opensea,3eZ1wJ5ovWQbyEiWtJfSxDgbcFHhrHaZ1gX8TVWBv67hBYFrsq1jnsx7TWwoeHSAHXicJDXcX9J4VxM5QaAJBeJ1
4215,2.0,1651008236.0,13800000000.0,magiceden,5YmYCjStaKGK78ds8phDsCxYXjy9MtNsAywNerxwZHoeJudREkYsfxQ4hBEMr57q1Bamksg6SCqPb2mEf89UGGd4
4216,2.0,1654618698.0,198000000000.0,magiceden,3iMpsZEdJW6hW8FRhhj9PCGqTF9iLeER4jbVMx4TvoCUcoT91tk28A4RRqTMzq3aeAN6EMVbRcne8ARxrQFDRaNe
4217,5.0,1655210260.0,99000000000.0,metaplex_auction_opensea,4rKzoTvbmXUECTkZH99Zyoh4WHfMaoZkVrsWRHb2zuynDMPP1wZ7LNnvD5KVjNJS2Yxmtk8NLSk47CvhjJ29P95w
4218,1.0,1653243154.0,249000000000.0,magiceden,2fK4xJHRe1iwyT5EQE1DkcfAYpJ6rYX8BStE2nmkzcxV9zoL42RuhXCURbfm8hdMam2mxJ7ZAxaagRN9S2ZmA6Fz
4219,4.0,1655173963.0,90000000000.0,magiceden,29qxa5caPM4iq2Mueqg9WJVRYcUQF6KbEAgi55FZvXEgPTdTjWRbqmpYu5jsGWzv8se7c6PS6keud8xWHBNzkMnQ
4220,2.0,1651405034.0,180000000000.0,magiceden,GSZSyhGacYR8vuRDxQRoGPtokSLenoGyjUXutMuDx1HsF2Cu2h7pUtc2T4dVy6tijkwNUQSCHYyb9MXkJsbsoWC
4221,2.0,1652978910.0,228000000000.0,magiceden,5W1LX1EydmUd1KC8tbJcTndSUcBHPDHjEYVyEm7SNe4syCwmeV2ZqnNwQYDr5mdv7QvhPGjwJMYkAv8KFY4JwrP9
4222,2.0,1655204255.0,94000000000.0,magiceden,5UR8kppcz9FD4XoEDpdRdAtm8tVUa8bHCuNkDgh3CpeGKWMVi2TLEXCSTepU5aqc7HJNhZvSDSuMyhE7o1fytBiW
4223,1.0,1651015881.0,27500000000.0,magiceden,32aDMq5KVT2DbuawaPkxZgzrQuYHxZoT793cug1oeR18piAQLs9aZFrLX3pX91Ts58LGZdpdpoVjH6FXxFv82wSB
4224,1.0,1651947063.0,189990000000.0,magiceden,5EmmCsPEa2PGXpa7Yn2uYEpP3Vm6tyYpcSw1sxdr3U5RczgVt86yZPg4rnoRy2S47JPwRviq5kyDuUaj71bzUrPV
4225,1.0,1651207283.0,84900000000.0,magiceden,45MmCsKBvDUret7b5n1cSbajMhLxuh1dBxpizgwjy4UjZDGzcjZcs85AgSN3jsUgtEGvz5S9JREA4d73dkr2UrxC
4226,2.0,1651016411.0,25000000000.0,magiceden,5332Nwy2AqDtZyJvdz6ynE97nxKJ6NpSf5fmms6xM6FkxKp8Exb66UFJyJqUyv7e7JU6XaLoToCub3cfrKnCgxnv
4227,4.0,1651503350.0,68500000000.0,magiceden,4QDreysgLk4Wt5QkB8y6PGMGDzB9GsJEoSqmABCPWtM4MdufCFX1Xz1phAmmjmBCmVHConkTFWCqFdh7fGZ6QRqe
4228,1.0,1651336321.0,105000000000.0,magiceden,5ZSpSFd4ToY9LhMd9fv8SpxGwd2bkwy27N7HYNX5YGB1oYttvCsXNpfr7XLNfpG1aZgGLXL9V8xAYHbsD5dY84K4
4229,5.0,1651933541.0,160000000000.0,magiceden,k2kiwm8RzUPJ69aLZfCLuM5H3Q8zsDyyEDmgpn8eopsD4ptMwmQJKhvxXLaPtbrcLMcBdcoQmkN8EdrrUWs3nyz
4230,3.0,1653949712.0,150000000000.0,magiceden,QCBsqLUEvEQYF4dPzhCiWhVyQsrJGwu6BovJSmBDPU9nc3RHLXFcNdfN5thtaYHqSxGmQ9BAKjj2xi45z5smWYi
4231,2.0,1651474753.0,100000000000.0,magiceden,5NFj2YDX2ER67WsynarXQ4uZdUtkZB5nwizRHzk3dUHKwbdGDEiQU6rgrFifiyjUMjwGckL8YFAuetszES1n1iD4
4232,2.0,1651566814.0,109000000000.0,magiceden,Y3mUwWxk9Fcwxmev7nZaKCAwetevQZLYgxocC2WhGkuNLzFmUM7s5a9FbREcgXSHNGxMAWE5DiaWtPL1awYVkfB
4233,2.0,1651009051.0,14500000000.0,magiceden,2zg9xoQ2Dzb29c6En7SYwqETSHdudq4usY6eCPJ3wN4F1Risysut3FgknupAzjjxhPyZr8GcubZXpjRp2xbqjg3D
4234,2.0,1651015248.0,27770000000.0,magiceden,JPrNkS2Vnb1uQnPMJWoMzDsUfJrR8CY9RqFrFv58So6BZjRiEWXWqU2PtKcUG6v9Pq4BhrWvWUFBC28cAWxJpir
4235,1.0,1651009556.0,15000000000.0,magiceden,4kM1gCy8jGQWmzDnHc5nwfcudG4Af2VA4VjiTeDWPZWx9yuRDQLdDz9sbV9Su82D85byaR1tSqCgRN1yP96BS5NK
4236,2.0,1651194168.0,92690000000.0,magiceden,4p8JAo5LxRxA2yqqYFqW66N41JWMGyp8zx1cydYQkLXNTrzbqqUoXe3UuwqGgknNXtzMCPnsYP9fisYtXkaK9Fde
4237,2.0,1653385829.0,185000000000.0,magiceden,VGihuGsUvEaZCJFQiYyJbL9kkpjwBRM5Q4mdbdjwmQMMaEaUW27q3UEmNkgEL1YAGqomHnU3q1hj6bwhsnfRFB9
4238,1.0,1651690646.0,109000000000.0,magiceden,4HhTocKm9vV9qNABnmsCQ4XMuLNWiaaZcyQ7R8ZCXu3yNw2TmsLA8Ab28x7QQ418tRNxeSMmP1iDawWEpcgEW81J
4239,1.0,1651101448.0,47790000000.0,magiceden,4iGLY9Qo4jJDBNWQKqEeVP4EJway5RW9Z92iTGPdsrhKQEsqNMP5kGwzSbiQcHCuVdY1kaNXzSeLhssbJx7PpP1s
4240,7.0,1653180638.0,200000000000.0,magiceden,RbKRRHDdRcE31hZBgLJN2evfmZ2UxZegmqXzK42cJ4wYdDQxHTTyizqqoh1BJvFmGYiZA65pbuYwN1hyDXKyxH7
4241,1.0,1651271492.0,175000000000.0,magiceden,4HVVofaZcTJdwPSZcvVkYAXgbPcpYgSPEMb7vzY1GqcyN2meA6C4SvWPypsoUVaNUfRtRSWNo6xDhojEGNHgaMDg
4242,4.0,1653557420.0,160000000000.0,magiceden,5om6wDRF9pfVqZDuYQmxQCuhRfJgLqiJr71N7Xr5uhb7CUfydxh4aZefaAegxCvPNBwJboJTk91rRxj2zhr3ZZUh
4243,1.0,1651512116.0,118000000000.0,magiceden,bKPu7BFxEReM4n5BHAroUxUPGgEoVm5TqkMDzn29BHk4QY9wJFY5A4Tvjid35LfmHn7TnLDq1FF5JQNPRhWGetW
4244,2.0,1651225131.0,135000000000.0,magiceden,5Bgr6gFM45WefuvqHzbxDQmwGwiPEQvZ8pzTjUVAzP8m8Vk9V2oZVHxc6P21HTeTfn8ckyMUpNdxhZNTwQxXDcAm
4245,2.0,1653785147.0,155000000000.0,magiceden,4H3ZcrwurDs8FWXHjJwENER2whivwXGU1QXJrBXe3v2yaC5ETKK7dKihsTogRYEASAGy3aNvzBofLRKBAdXw4fxe
4246,3.0,1653157223.0,217000000000.0,magiceden,2qWFZMwkKDM7N2jf4Pfjm4wiZoqL8cffeUABP1kiawWjdJHYCALJr1phV9HFAsap7EWBy4UdqQz8Y6jgUhBUVoDA
4247,3.0,1651800031.0,132000000000.0,magiceden,2ibisEjmzJVnuag4VywKGSgyLXQYAJvxCtDBhgXqMiekE434pdj7sHiB8VuPJo85jmBPUu6ehvdUcQy5j2xPY1UN
4248,2.0,1651233300.0,119500000000.0,magiceden,61eVpuyvm3qKbsZYAj5bHs7LDGt7ZpRwdzyAQKmz8J4uL727B3NerEB4uWD3U6x6oz6XJ1cSFKdsS6d9khJ7WxB6
